listing_skill_id,listing_skill_name,course_skill_names,course_skill_ids,all_skills_matched,all_skills_matched_str
15234,define functional specifications for abap,[],[],['define functional specifications for abap'],define functional specifications for abap
15235,mm module,[],[],['mm module'],mm module
15236,mrp areas,[],[],['mrp areas'],mrp areas
15237,product life cycle,['product lifecycle'],[3231],"['product life cycle', 'product lifecycle']",product life cycle;product lifecycle
15238,specify configure applications,[],[],['specify configure applications'],specify configure applications
15239,sap materials management concepts,[],[],['sap materials management concepts'],sap materials management concepts
15240,global teams,[],[],['global teams'],global teams
15241,establishing best processes,[],[],['establishing best processes'],establishing best processes
15242,big data concepts hadoop,[],[],['big data concepts hadoop'],big data concepts hadoop
15243,spark experience with machine learning,['spark with machine learning'],[11759],"['spark with machine learning', 'spark experience with machine learning']",spark with machine learning;spark experience with machine learning
15244,spark experience,[],[],['spark experience'],spark experience
15245,powerpoint itil foundation certification,[],[],['powerpoint itil foundation certification'],powerpoint itil foundation certification
15246,itil process coordinator,[],[],['itil process coordinator'],itil process coordinator
15247,a similar it support,[],[],['a similar it support'],a similar it support
15248,admin role,[],[],['admin role'],admin role
15249,report studio and analysis studio,[],[],['report studio and analysis studio'],report studio and analysis studio
15250,query studio,[],[],['query studio'],query studio
15251,spring batch boot security saml,[],[],['spring batch boot security saml'],spring batch boot security saml
15252,tcserver,[],[],['tcserver'],tcserver
15253,servicemax,[],[],['servicemax'],servicemax
15254,package configuration,[],[],['package configuration'],package configuration
15255,knowledge or experience with windows,[],[],['knowledge or experience with windows'],knowledge or experience with windows
15256,or novell,[],[],['or novell'],or novell
15257,ipsec protocols,[],[],['ipsec protocols'],ipsec protocols
15258,ccna preferred,[],[],['ccna preferred'],ccna preferred
15259,knowledge on bgp,[],[],['knowledge on bgp'],knowledge on bgp
15260,global exp includes msft pki,[],[],['global exp includes msft pki'],global exp includes msft pki
15261,spnego,[],[],['spnego'],spnego
15262,saas protocols saml,[],[],['saas protocols saml'],saas protocols saml
15263,adp ev5,[],[],['adp ev5'],adp ev5
15264,1 year atg commerce,[],[],['1 year atg commerce'],1 year atg commerce
15265,java platform,[],[],['java platform'],java platform
15266,oracle micros,[],[],['oracle micros'],oracle micros
15267,facets,[],[],['facets'],facets
15268,data capture  pas,[],[],['data capture  pas'],data capture  pas
15269,technology architecture,[],[],['technology architecture'],technology architecture
15270,pvcs svn,[],[],['pvcs svn'],pvcs svn
15271,claims admin,[],[],['claims admin'],claims admin
15272,prelude,[],[],['prelude'],prelude
15273,best in klas - technical services,[],[],['best in klas - technical services'],best in klas - technical services
15274,community connect,[],[],['community connect'],community connect
15275,klas - technical services,[],[],['klas - technical services'],klas - technical services
15276,klas,[],[],['klas'],klas
15277,orchestrate healthcare,[],[],['orchestrate healthcare'],orchestrate healthcare
15278,nvt,[],[],['nvt'],nvt
15279,adt,[],[],['adt'],adt
15280,community connect project in,[],[],['community connect project in'],community connect project in
15281,oracle programming,[],[],['oracle programming'],oracle programming
15282,oracle retail,[],[],['oracle retail'],oracle retail
15283,it products,[],[],['it products'],it products
15284,media broadcasting,[],[],['media broadcasting'],media broadcasting
15285,public folders,[],[],['public folders'],public folders
15286,the reportable events form,[],[],['the reportable events form'],the reportable events form
15287,bank secrecy act/,[],[],['bank secrecy act/'],bank secrecy act/
15288,it system,[],[],['it system'],it system
15289,client information,[],[],['client information'],client information
15290,the parent client,[],[],['the parent client'],the parent client
15291,"policies, standards",[],[],"['policies, standards']","policies, standards"
15292,"business, economics, finance","['business, finance']",[1228],"['business, economics, finance', 'business, finance']","business, economics, finance;business, finance"
15293,organizes,[],[],['organizes'],organizes
15294,security standards,['cyber security standards'],[520],"['cyber security standards', 'security standards']",cyber security standards;security standards
15295,the regulatory compliance department,[],[],['the regulatory compliance department'],the regulatory compliance department
15296,standards and procedures,[],[],['standards and procedures'],standards and procedures
15297,law,['law'],[462],['law'],law
15298,system development life cycle,['the systems development life cycle'],[16250],"['system development life cycle', 'the systems development life cycle']",system development life cycle;the systems development life cycle
15299,managementgeneral risk management responsibilities,[],[],['managementgeneral risk management responsibilities'],managementgeneral risk management responsibilities
15300,parent client,[],[],['parent client'],parent client
15301,"policies, standards and procedures",[],[],"['policies, standards and procedures']","policies, standards and procedures"
15302,the office of foreign assets control,[],[],['the office of foreign assets control'],the office of foreign assets control
15303,compliancegeneral compliance responsibilitiesmonitors,[],[],['compliancegeneral compliance responsibilitiesmonitors'],compliancegeneral compliance responsibilitiesmonitors
15304,job functions/duties,[],[],['job functions/duties'],job functions/duties
15305,"marketing, accounting",[],[],"['marketing, accounting']","marketing, accounting"
15306,"the security standards, policies and architecture",[],[],"['the security standards, policies and architecture']","the security standards, policies and architecture"
15307,dodd frank,[],[],['dodd frank'],dodd frank
15308,japan,[],[],['japan'],japan
15309,patriot act,[],[],['patriot act'],patriot act
15310,and 29xx series routers,[],[],['and 29xx series routers'],and 29xx series routers
15311,37xx,[],[],['37xx'],37xx
15312,65xx,[],[],['65xx'],65xx
15313,including 72xx,[],[],['including 72xx'],including 72xx
15314,39xx,[],[],['39xx'],39xx
15315,eigrp  bgp bgp,[],[],['eigrp  bgp bgp'],eigrp  bgp bgp
15316,ace and gss,[],[],['ace and gss'],ace and gss
15317,mpls cisco,[],[],['mpls cisco'],mpls cisco
15318,level 2  provisional,[],[],['level 2  provisional'],level 2  provisional
15319,network and information security,[],[],['network and information security'],network and information security
15320,python ui controls,[],[],['python ui controls'],python ui controls
15321,qt4,[],[],['qt4'],qt4
15322,qt5,[],[],['qt5'],qt5
15323,shell scripting language,['scripting language'],[1583],"['shell scripting language', 'scripting language']",shell scripting language;scripting language
15324,software automation architecture,['software architecture'],[4672],"['software automation architecture', 'software architecture']",software automation architecture;software architecture
15325,development experience in java,[],[],['development experience in java'],development experience in java
15326,defining software qa strategy,[],[],['defining software qa strategy'],defining software qa strategy
15327,creating,[],[],['creating'],creating
15328,and maintaining materialized views,[],[],['and maintaining materialized views'],and maintaining materialized views
15329,ms dynamics crm experience 2010,[],[],['ms dynamics crm experience 2010'],ms dynamics crm experience 2010
15330,2013+,[],[],['2013+'],2013+
15331,aspnet mvc framework,[],[],['aspnet mvc framework'],aspnet mvc framework
15332,date warehousing,['data warehousing'],[4072],"['data warehousing', 'date warehousing']",data warehousing;date warehousing
15333,sql experience with,[],[],['sql experience with'],sql experience with
15334,data mining experience with,[],[],['data mining experience with'],data mining experience with
15335,mergers  acquisition,[],[],['mergers  acquisition'],mergers  acquisition
15336,profit loss,[],[],['profit loss'],profit loss
15337,msoffice suite,[],[],['msoffice suite'],msoffice suite
15338,financial modeling  analysis,['financial analysis'],[559],"['financial analysis', 'financial modeling  analysis']",financial analysis;financial modeling  analysis
15339,market analysis,['market analysis'],[1279],['market analysis'],market analysis
15340,research  analysis,[],[],['research  analysis'],research  analysis
15341,tech industry acumen,[],[],['tech industry acumen'],tech industry acumen
15342,relationship management,"['relationship management', 'customer relationship management', 'business relationship management']","[14659, 1814, 12839]","['business relationship management', 'relationship management', 'customer relationship management']",business relationship management;relationship management;customer relationship management
